address,city,hrsFri,hrsMon,hrsSat,hrsSun,hrsThu,hrsTue,hrsWed,inventoryStatus,isEligibleForDelivery,isEligibleForPickup,isEligibleForShipToHome,isSellable,latitude,longitude,phoneNumber,productQTY,state,storeNumber,storeServiceBitmap,storeType,zipCode
"558 Blue Ridge Ave","Bedford",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.337043,-79.531144,5409474595,0,"VA",4473,34882,1,24523-2604
"1239 Main St","Altavista",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.1189,-79.2751,4346080345,0,"VA",3689,32834,1,24517-1830
"1200 Baldwin St","Bedford",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.3393,-79.5562,4343370605,0,"VA",24449,32832,1,24523
"2218 Smith Mountain Lake Pkwy","Huddleston",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.1781,-79.4357,5403285272,0,"VA",19906,1083490,1,24104-4700
"1313 Lynchburg Ave","Brookneal",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.05883,-78.954853,4343030135,0,"VA",3384,34914,1,24528-0627
"1133 Stewartsville Rd","Bedford",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.2264,-79.5594,5404914332,0,"VA",24992,1081408,1,24523-4078
"416 Highway View Rd","Hurt",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.0694,-79.3412,4343242191,0,"VA",19540,34914,1,24563
"6825 Phenix Main St","Phenix",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.08011,-78.74666,4343633345,0,"VA",20127,66,1,23959
"401 George Washington Hwy","Charlotte Court Hous",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.0572,-78.6309,4345423400,0,"VA",11745,32866,1,23923
"112 Saxkey Rd","Drakes Branch",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.003592,-78.606765,4345423888,0,"VA",16793,32866,1,23937-2980
"173 W Lee St","Broadway",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,38.618866,-78.799325,5408798030,0,"VA",10596,34914,1,22815-9753
"154 E Main St","Monterey",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,38.41068,-79.577199,5402550350,0,"VA",6391,1083490,1,24465-0160
"4968 Potomac Highlands Trail","Green Bank",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,38.416929,-79.838471,3045919805,0,"WV",11748,34914,1,24944-9333
"225 E Lee Hwy","New Market",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,38.649146,-78.6649,5404139013,0,"VA",12562,1083488,1,22844-3102
"18914 Seneca Trail","Marlinton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,38.2332,-80.0902,6814940140,0,"WV",915,1081442,1,24954
"7958 Seneca Trail","Hillsboro",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,38.1399,-80.2057,6812990932,0,"WV",24638,32832,1,24946
"237 Cass Rd","Slaty Fork",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,38.41807,-80.04223,3045723621,0,"WV",24509,32832,1,26291
"10624 Stewartsville Rd","Vinton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.2571,-79.7226,5409864475,0,"VA",24091,1081408,1,24179
"15682 Stewartsville Road","Vinton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.270621,-79.80671,5405665120,0,"VA",15056,1083490,1,24179-6088
"14655 Moneta Road","Moneta",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.166638,-79.635997,5404102087,0,"VA",11774,34914,1,24121-6447
"90 Scruggs Rd","Moneta",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.1168,-79.7135,5404102089,0,"VA",1386,32866,1,24121-5196
"2180 Bluewater Dr","Moneta",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.0796,-79.66165,5403281268,0,"VA",16674,1083490,1,24121
"2227 Garden City Blvd Se","Roanoke",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.2493,-79.9205,5406131534,0,"VA",2507,32834,1,24014-3706
"2312 Orange Ave Ne # 4","Roanoke",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.2907,-79.9096,5406138033,0,"VA",3766,32834,1,24012-8311
"1302 Jamison Ave","Roanoke",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.271507,-79.921786,5406135885,0,"VA",14606,32866,1,24013-2016
"3422 Plantation Rd Ne","Roanoke",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.306292,-79.932611,5404924214,0,"VA",3920,32802,1,24012-3732
"21210 Virgil H Goode Hwy","Rocky Mount",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.0751,-79.9122,5403524497,0,"VA",18758,34914,1,24151
"3323 Melrose Ave Nw","Roanoke",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.291854,-79.990603,5406850877,0,"VA",7,32834,1,24017-1943
"6913 Williamson Rd","Roanoke",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.3402,-79.9562,5406850775,0,"VA",3971,32866,1,24019-4627
"3318 Brandon Ave Sw","Roanoke",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.262933,-80.003227,5404276977,0,"VA",12994,32834,1,24018-1520
"3933 Brambleton Ave","Roanoke",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.2321,-80.0081,5406135556,0,"VA",8907,32770,1,24018-6402
"405 Pell Ave","Rocky Mount",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.0037,-79.8847,5406138281,0,"VA",9366,32866,1,24151-1135
"12657 Old Franklin Turnpike","Union Hall",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,36.992514,-79.67513,8046668779,0,"VA",14810,1083490,1,24176-4171
"11497 Virgil Goode Hwy","Rocky Mount",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,36.95561,-79.879929,5406850915,0,"VA",15834,1083490,1,24151-3365
"251 Wildwood Rd","Salem",0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0,False,False,False,False,37.290094,-80.09619,5407654470,0,"VA",4055,32770,1,24153-2321
"9785 Franklin St","Ferrum",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,36.921784,-80.012476,5406850962,0,"VA",12485,34914,1,24088-4102
"2221 Green Hill Ln","Elliston",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.2308,-80.2013,5406980029,0,"VA",16802,1081442,1,24087-2303
"7105 Floyd Hwy N","Copper Hill",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.044,-80.1627,5409290494,0,"VA",17657,34914,1,24079-2508
"100 B Vaden Dr","Gretna",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,36.949059,-79.363044,5405665058,0,"VA",7844,34818,1,24557-1220
"246 Alleghany Spring Rd","Shawsville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.168417,-80.255524,5406980047,0,"VA",12363,32866,1,24162-0012
"8454 S Scenic Hwy","Bland",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.1013,-81.1253,2762092941,0,"VA",6844,1083490,1,24315-4690
"2036 Leatherwood Ln","Bluefield",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.2448,-81.2399,5409947825,0,"VA",9817,1083490,2,24605-2020
"3188 E Cumberland Rd","Bluefield",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.255812,-81.199231,3043086113,0,"WV",15297,1083426,1,24701-4965
"821 Bluefield Ave","Bluefield",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.26523,-81.2342,3043086106,0,"WV",23104,32832,1,24701-2741
"404 Virginia Ave","Bluefield",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.2539,-81.2675,3048090350,0,"VA",22185,34914,1,24605-1727
"3627 Maple Acres Road","Bluefield",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.30787,-81.14657,8043622464,0,"WV",15665,1083490,1,24701
"3902 Coal Heritage Rd","Bluefield",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.310602,-81.25879,3043086453,0,"WV",3749,1081410,1,24701-9350
"123 Royal Oak Rd","North Tazewell",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.1789,-81.4351,5402747010,0,"VA",17153,34914,1,24630
"380 Glenwood Park Road","Princeton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.3427,-81.1314,3044096401,0,"WV",30795,32832,2,24739
"230 Centre Street","Pocahontas",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.3039,-81.3393,8043720249,0,"VA",19042,2114,1,24635
"101 Morrison Dr","Princeton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.36577,-81.1145,3044097555,0,"WV",23025,32834,1,24740-2322
"1251 Stafford Dr","Princeton",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.3622,-81.0964,6814940577,0,"WV",4077,34,1,24740-2465
"800 E Main St Ste 250","Wytheville",0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0,False,False,False,False,36.9535,-81.0758,2762001245,0,"VA",2937,32802,1,24382-3321
"1231 Beckley Road","Princeton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.382933,-81.121563,6814940332,0,"WV",16628,1083490,1,24740
"285 W Lee Hwy","Wytheville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,36.9464,-81.0913,2763350172,0,"VA",305,32866,1,24382
"631 E Riverside Dr","North Tazewell",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.134092,-81.497401,4346613460,0,"VA",359,34914,1,24630-9577
"745 Athens Rd","Princeton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.373929,-81.067926,6812910022,0,"WV",923,34850,1,24740-6282
"4074 Matoka Road","Rock",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.421425,-81.198474,3044096319,0,"WV",13715,32866,1,24747-9278
"1051 Adria Rd","North Tazewell",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.146261,-81.545406,5406138309,0,"VA",16142,1083490,1,24630
"100 N. State St.","Athens",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.424302,-81.015467,5405665219,0,"WV",15409,1083490,1,24712
"19539 Governor G C Peery Hwy","Tazewell",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.1103,-81.6233,2765820570,0,"VA",30541,1081344,2,24651
"79 Commerce St","Pulaski",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.045196,-80.781583,5402746042,0,"VA",2616,34818,1,24301-5619
"1034 E Main St","Pulaski",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.0482,-80.7605,5402746025,0,"VA",3116,32866,1,24301-5218
"7411 Black Diamond Hwy","Wilcoe",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.38024,-81.56503,6814911714,0,"WV",23479,32832,1,24895
"104 Old Virginia Ave.","Narrows",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.335022,-80.804155,5407264030,0,"VA",14083,34882,1,24124
"411 Old Virginia Ave","Rich Creek",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.3825,-80.8234,5407264050,0,"VA",6403,32866,1,24147-0521
"6885 Hinton Road","Lerona",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.5,-80.9794,6812384235,0,"WV",17338,1081442,1,25971
"101 Dominion Dr","Dublin",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.096109,-80.690782,5405182020,0,"VA",6394,32770,1,24084-3429
"900 Wenonah Ave Ste A","Pearisburg",0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0,False,False,False,False,37.327,-80.73,5407504566,0,"VA",2709,32866,1,24134-1910
"2001 W Main St","Radford",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.11569,-80.59053,5406170550,0,"VA",23058,1081410,1,24141
"4380 Ballard-Red Sulphur Pkwy","Peterstown",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.4521,-80.7795,3044262110,0,"WV",19568,34914,1,24963
"203 Cascade Dr","Pembroke",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.322013,-80.638433,5407871022,0,"VA",6433,1083490,1,24136-3399
"1220 Tyler Ave","Radford",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.128564,-80.545842,5405050045,0,"VA",583,34914,1,24141-3824
"3262 Peppers Ferry Rd","Radford",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.171511,-80.514248,5407442164,0,"VA",16747,32834,1,24141-5606
"8348 Seneca Trl S","Lindside",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.450036,-80.673749,3048339682,0,"WV",16537,1083490,1,24951
"125 Paige Dr","Cedar Bluff",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.0414,-81.7906,2768830102,0,"VA",21508,32866,1,24609-8581
"3130 Cedar Valley Dr Ste 51","Richlands",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.092249,-81.779981,2768591264,0,"VA",265,34818,1,24641-3064
"2918 Clinch St","Richlands",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.093281,-81.819193,2768591523,0,"VA",3505,1083458,1,24641-2116
"3285 Flat Top Rd","Ghent",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.6174,-81.1144,3047877878,0,"WV",17428,34914,1,25843
"211 Howard Avenue","Mullens",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.583672,-81.381176,6815320265,0,"WV",8508,32770,1,25882-1420
"1697 Flat Top Rd","Cool Ridge",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.6584,-81.0953,3047123762,0,"WV",20927,32802,1,25825-8700
"6850 Beech Run Rd","Nimitz",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.6501,-80.9677,3046600335,0,"WV",20383,32866,1,25978
"2715 Seneca Trl S","Ronceverte",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.7132,-80.442,3045200179,0,"WV",18889,34914,1,24970
"8442 Seneca Trail S","Ronceverte",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.765633,-80.465657,6814840016,0,"WV",1008,34882,1,24970-9704
"2622 Courtland Rd","South Prince George",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.079,-77.354,8044819100,0,"VA",16460,1083490,1,23805-8304
"11775 S Crater Rd","South Prince George",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.15104,-77.35682,8043523025,0,"VA",23102,32768,1,23805
"4647 Redbud Hwy","Honaker",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.01533,-81.958455,2765821205,0,"VA",9455,34914,1,24260-8004
"3259 Broad Street Rd","Gum Spring",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.7761,-77.8981,8044242140,0,"VA",18123,34914,1,23065
"1014 Cody Rd","Nathalie",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,36.9353,-79.013,4344424077,0,"VA",18963,32866,1,24577
"31361 Richmond Tpke","Hanover",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.8298,-77.3701,8045370501,0,"VA",19596,32866,1,23069-2200
"7310 Ladysmith Road","Ruther Glen",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,38.01689,-77.51734,8042235250,0,"VA",13649,34912,1,22546-2839
"27 Commerce Ln","King William",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.7427,-77.1339,8045350005,0,"VA",11516,34914,1,23086-3662
"16833 King William Rd","King William",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.7111,-77.0579,8045962312,0,"VA",23615,32832,1,23086
"433 England St","Ashland",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.7585,-77.4753,8044064021,0,"VA",3983,32834,1,23005-2111
"8195 Pine Ridge Road","Mechanicsville",0900:2000,0900:2000,0900:2000,0900:2000,0900:2000,0900:2000,0900:2000,0,False,False,False,False,37.6924,-77.3827,8044177533,0,"VA",15210,34882,1,23116-4601
"9161 Atlee Rd Ste A","Mechanicsville",0900:2000,0900:2000,0900:2000,0900:2000,0900:2000,0900:2000,0900:2000,0,False,False,False,False,37.6506,-77.3992,8044177018,0,"VA",6761,32802,1,23116-2536
"1372 Bumpass Rd","Bumpass",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.964,-77.7336,5406347510,0,"VA",20472,32866,1,23024-4226
"5720 Courthouse Rd","Spotsylvania",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,38.1169,-77.7658,8045962324,0,"VA",18049,34914,1,22551
"16600 Mountain Road","Montpelier",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.81466,-77.661546,8045442110,0,"VA",16434,34914,1,23192
"10710 John Cussons Dr","Glen Allen",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.6663,-77.5068,8042567330,0,"VA",16878,32866,1,23060-2031
"1144 Wilkinson Rd","Richmond",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.630629,-77.441598,8042154964,0,"VA",9744,32834,1,23227-1623
"36108 Goodwin Dr","Locust Grove",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,38.3493,-77.745,5406420244,0,"VA",879,34914,1,22508-2030
"32361 Constitution Hwy","Locust Grove",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,38.306224,-77.808207,5404950020,0,"VA",14059,34818,1,22508-2707
"8057 W Broad St Ste C","Richmond",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.627,-77.533,8048239090,0,"VA",9977,32802,1,23294-4219
"5258 Chamberlayne Rd","Richmond",0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0,False,False,False,False,37.60342,-77.452455,8042560922,0,"VA",19320,32770,1,23227-2950
"5210 Wilkinson Rd","Henrico",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.603483,-77.425101,4343629010,0,"VA",16527,32866,1,23227
"7528 Mechanicsville Tpke","Mechanicsville",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,37.6054,-77.3699,8044850650,0,"VA",3210,34850,1,23111-2144
"6698 Cold Harbor Rd","Mechanicsville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,37.591151,-77.318322,8045225032,0,"VA",20288,32866,1,23111-3245
